wsg,species,habitat_type,unit,link_value,bcfishpass_value,diff_pct
KITL,SK,spawning,km,49.03,48.03,2.08
KITL,SK,rearing,km,101.69,101.69,0
KITL,SK,lake_rearing,ha,1649.9,1649.9,0
KITL,SK,wetland_rearing,ha,0,0,NA
KITL,SK,rearing_stream,km,0,0,NA
KITL,SK,rearing_lake_centerline,km,0,0,NA
KITL,SK,rearing_wetland_centerline,km,0,0,NA
KITL,ST,spawning,km,547.53,547.15,0.07
KITL,ST,rearing,km,715.27,712.77,0.35
KITL,ST,lake_rearing,ha,0,0,NA
KITL,ST,wetland_rearing,ha,0,744.17,-100
KITL,ST,rearing_stream,km,308.61,308.91,-0.1
KITL,ST,rearing_lake_centerline,km,0,0,NA
KITL,ST,rearing_wetland_centerline,km,0,0,NA
KITR,BT,spawning,km,819.62,820.55,-0.11
KITR,BT,rearing,km,1085.96,1088.87,-0.27
KITR,BT,lake_rearing,ha,0,1649.59,-100
KITR,BT,wetland_rearing,ha,0,2157.7,-100
KITR,BT,rearing_stream,km,678.5,681.22,-0.4
KITR,BT,rearing_lake_centerline,km,0,0,NA
KITR,BT,rearing_wetland_centerline,km,0,0,NA
KITR,CH,spawning,km,614.5,612.37,0.35
KITR,CH,rearing,km,738.7,736.91,0.24
KITR,CH,lake_rearing,ha,0,0,NA
KITR,CH,wetland_rearing,ha,0,0,NA
KITR,CH,rearing_stream,km,393.93,395.32,-0.35
KITR,CH,rearing_lake_centerline,km,0,0,NA
KITR,CH,rearing_wetland_centerline,km,0,0,NA
KITR,CM,spawning,km,767.56,770.15,-0.34
KITR,CM,rearing,km,0,0,NA
KITR,CM,lake_rearing,ha,0,0,NA
KITR,CM,wetland_rearing,ha,0,0,NA
KITR,CM,rearing_stream,km,0,0,NA
KITR,CM,rearing_lake_centerline,km,0,0,NA
KITR,CM,rearing_wetland_centerline,km,0,0,NA
KITR,CO,spawning,km,736.16,737.82,-0.22
KITR,CO,rearing,km,803.35,802.39,0.12
KITR,CO,lake_rearing,ha,0,0,NA
KITR,CO,wetland_rearing,ha,0,2212.46,-100
KITR,CO,rearing_stream,km,458.58,460.25,-0.36
KITR,CO,rearing_lake_centerline,km,0,0,NA
KITR,CO,rearing_wetland_centerline,km,0,0,NA
KITR,PK,spawning,km,767.56,770.15,-0.34
KITR,PK,rearing,km,0,0,NA
KITR,PK,lake_rearing,ha,0,0,NA
KITR,PK,wetland_rearing,ha,0,0,NA
KITR,PK,rearing_stream,km,0,0,NA
KITR,PK,rearing_lake_centerline,km,0,0,NA
KITR,PK,rearing_wetland_centerline,km,0,0,NA
KITR,SK,spawning,km,5.3,5.3,0
KITR,SK,rearing,km,11.82,11.82,0
KITR,SK,lake_rearing,ha,266.53,266.53,0
KITR,SK,wetland_rearing,ha,0,0,NA
KITR,SK,rearing_stream,km,0,0,NA
KITR,SK,rearing_lake_centerline,km,0,0,NA
KITR,SK,rearing_wetland_centerline,km,0,0,NA
KITR,ST,spawning,km,648.24,645.97,0.35
KITR,ST,rearing,km,894.69,892.97,0.19
KITR,ST,lake_rearing,ha,0,0,NA
KITR,ST,wetland_rearing,ha,0,1138.11,-100
KITR,ST,rearing_stream,km,544.11,545.81,-0.31
KITR,ST,rearing_lake_centerline,km,0,0,NA
KITR,ST,rearing_wetland_centerline,km,0,0,NA
KLAR,BT,spawning,km,757.85,NA,NA
KLAR,BT,rearing,km,1187.2,NA,NA
KLAR,BT,lake_rearing,ha,0,0,NA
KLAR,BT,wetland_rearing,ha,0,0,NA
KLAR,BT,rearing_stream,km,840.1,NA,NA
KLAR,BT,rearing_lake_centerline,km,0,NA,NA
KLAR,BT,rearing_wetland_centerline,km,0,NA,NA
KLIN,BT,spawning,km,851.65,851.98,-0.04
KLIN,BT,rearing,km,1373.94,1382.32,-0.61
KLIN,BT,lake_rearing,ha,0,3356.36,-100
KLIN,BT,wetland_rearing,ha,0,2948.87,-100
KLIN,BT,rearing_stream,km,852.63,860.71,-0.94
KLIN,BT,rearing_lake_centerline,km,0,0,NA
KLIN,BT,rearing_wetland_centerline,km,0,0,NA
KLIN,CH,spawning,km,398.41,398.61,-0.05
KLIN,CH,rearing,km,459.77,457.29,0.54
KLIN,CH,lake_rearing,ha,0,0,NA
KLIN,CH,wetland_rearing,ha,0,0,NA
KLIN,CH,rearing_stream,km,153.91,154.03,-0.08
KLIN,CH,rearing_lake_centerline,km,0,0,NA
KLIN,CH,rearing_wetland_centerline,km,0,0,NA
KLIN,CM,spawning,km,469.19,469.77,-0.12
KLIN,CM,rearing,km,0,0,NA
KLIN,CM,lake_rearing,ha,0,0,NA
KLIN,CM,wetland_rearing,ha,0,0,NA
KLIN,CM,rearing_stream,km,0,0,NA
KLIN,CM,rearing_lake_centerline,km,0,0,NA
KLIN,CM,rearing_wetland_centerline,km,0,0,NA
KLIN,CO,spawning,km,453.66,453.81,-0.03
KLIN,CO,rearing,km,488.54,485.9,0.54
KLIN,CO,lake_rearing,ha,0,0,NA
KLIN,CO,wetland_rearing,ha,0,851.96,-100
KLIN,CO,rearing_stream,km,182.6,182.56,0.02
KLIN,CO,rearing_lake_centerline,km,0,0,NA
KLIN,CO,rearing_wetland_centerline,km,0,0,NA
KLIN,SK,spawning,km,6,6,0
KLIN,SK,rearing,km,25.4,25.4,0
KLIN,SK,lake_rearing,ha,819.88,819.88,0
KLIN,SK,wetland_rearing,ha,0,0,NA
KLIN,SK,rearing_stream,km,0,0,NA
KLIN,SK,rearing_lake_centerline,km,0,0,NA
KLIN,SK,rearing_wetland_centerline,km,0,0,NA
KLIN,ST,spawning,km,443.92,443.58,0.08
KLIN,ST,rearing,km,601.33,598.35,0.5
KLIN,ST,lake_rearing,ha,0,0,NA
KLIN,ST,wetland_rearing,ha,0,615.84,-100
KLIN,ST,rearing_stream,km,276.68,276.56,0.04
KLIN,ST,rearing_lake_centerline,km,0,0,NA
KLIN,ST,rearing_wetland_centerline,km,0,0,NA
KLUM,BT,spawning,km,892.01,889.19,0.32
KLUM,BT,rearing,km,1183.06,1194.22,-0.93
KLUM,BT,lake_rearing,ha,0,2154.16,-100
KLUM,BT,wetland_rearing,ha,0,2715.86,-100
KLUM,BT,rearing_stream,km,617.47,628.77,-1.8
KLUM,BT,rearing_lake_centerline,km,0,0,NA
KLUM,BT,rearing_wetland_centerline,km,0,0,NA
KLUM,CH,spawning,km,708.21,704.85,0.48
KLUM,CH,rearing,km,830.93,826.35,0.55
KLUM,CH,lake_rearing,ha,0,0,NA
KLUM,CH,wetland_rearing,ha,0,0,NA
KLUM,CH,rearing_stream,km,321.23,320.59,0.2
KLUM,CH,rearing_lake_centerline,km,0,0,NA
KLUM,CH,rearing_wetland_centerline,km,0,0,NA
KLUM,CM,spawning,km,868.73,869.15,-0.05
KLUM,CM,rearing,km,0,0,NA
KLUM,CM,lake_rearing,ha,0,0,NA
KLUM,CM,wetland_rearing,ha,0,0,NA
KLUM,CM,rearing_stream,km,0,0,NA
KLUM,CM,rearing_lake_centerline,km,0,0,NA
KLUM,CM,rearing_wetland_centerline,km,0,0,NA
KLUM,CO,spawning,km,837.77,832.35,0.65
KLUM,CO,rearing,km,920.66,915.75,0.54
KLUM,CO,lake_rearing,ha,0,0,NA
KLUM,CO,wetland_rearing,ha,0,2810.17,-100
KLUM,CO,rearing_stream,km,410.61,409.99,0.15
KLUM,CO,rearing_lake_centerline,km,0,0,NA
KLUM,CO,rearing_wetland_centerline,km,0,0,NA
KLUM,PK,spawning,km,868.73,869.15,-0.05
KLUM,PK,rearing,km,0,0,NA
KLUM,PK,lake_rearing,ha,0,0,NA
KLUM,PK,wetland_rearing,ha,0,0,NA
KLUM,PK,rearing_stream,km,0,0,NA
KLUM,PK,rearing_lake_centerline,km,0,0,NA
KLUM,PK,rearing_wetland_centerline,km,0,0,NA
KLUM,SK,spawning,km,11.86,11.82,0.34
KLUM,SK,rearing,km,32.28,32.28,0
KLUM,SK,lake_rearing,ha,1907,1907,0
KLUM,SK,wetland_rearing,ha,0,0,NA
KLUM,SK,rearing_stream,km,0,0,NA
KLUM,SK,rearing_lake_centerline,km,0,0,NA
KLUM,SK,rearing_wetland_centerline,km,0,0,NA
KLUM,ST,spawning,km,726.46,723.09,0.47
KLUM,ST,rearing,km,1000.03,997.79,0.22
KLUM,ST,lake_rearing,ha,0,0,NA
KLUM,ST,wetland_rearing,ha,0,2394.78,-100
KLUM,ST,rearing_stream,km,476.46,478.38,-0.4
KLUM,ST,rearing_lake_centerline,km,0,0,NA
KLUM,ST,rearing_wetland_centerline,km,0,0,NA
KNIG,CH,spawning,km,471.37,470.13,0.26
KNIG,CH,rearing,km,585.49,586.21,-0.12
KNIG,CH,lake_rearing,ha,0,0,NA
KNIG,CH,wetland_rearing,ha,0,0,NA
KNIG,CH,rearing_stream,km,343.53,344.95,-0.41
KNIG,CH,rearing_lake_centerline,km,0,0,NA
KNIG,CH,rearing_wetland_centerline,km,0,0,NA
KNIG,CM,spawning,km,628.07,626.98,0.17
KNIG,CM,rearing,km,0,0,NA
KNIG,CM,lake_rearing,ha,0,0,NA
KNIG,CM,wetland_rearing,ha,0,0,NA
KNIG,CM,rearing_stream,km,0,0,NA
KNIG,CM,rearing_lake_centerline,km,0,0,NA
KNIG,CM,rearing_wetland_centerline,km,0,0,NA
KNIG,CO,spawning,km,601.03,602.67,-0.27
KNIG,CO,rearing,km,646.06,645.97,0.01
KNIG,CO,lake_rearing,ha,0,0,NA
KNIG,CO,wetland_rearing,ha,0,582,-100
KNIG,CO,rearing_stream,km,404.1,404.71,-0.15
KNIG,CO,rearing_lake_centerline,km,0,0,NA
KNIG,CO,rearing_wetland_centerline,km,0,0,NA
KNIG,PK,spawning,km,628.07,626.98,0.17
KNIG,PK,rearing,km,0,0,NA
KNIG,PK,lake_rearing,ha,0,0,NA
KNIG,PK,wetland_rearing,ha,0,0,NA
KNIG,PK,rearing_stream,km,0,0,NA
KNIG,PK,rearing_lake_centerline,km,0,0,NA
KNIG,PK,rearing_wetland_centerline,km,0,0,NA
KNIG,SK,spawning,km,22.23,21.13,5.21
KNIG,SK,rearing,km,84.92,84.92,0
KNIG,SK,lake_rearing,ha,3197.79,3197.79,0
KNIG,SK,wetland_rearing,ha,0,0,NA
KNIG,SK,rearing_stream,km,0,0,NA
KNIG,SK,rearing_lake_centerline,km,0,0,NA
KNIG,SK,rearing_wetland_centerline,km,0,0,NA
KNIG,ST,spawning,km,543.13,541.94,0.22
KNIG,ST,rearing,km,796.59,800.72,-0.52
KNIG,ST,lake_rearing,ha,0,0,NA
KNIG,ST,wetland_rearing,ha,0,283.01,-100
KNIG,ST,rearing_stream,km,504.14,508.94,-0.94
KNIG,ST,rearing_lake_centerline,km,0,0,NA
KNIG,ST,rearing_wetland_centerline,km,0,0,NA
KOTL,BT,spawning,km,1009.64,1008.36,0.13
KOTL,BT,rearing,km,1932.5,1931.05,0.08
KOTL,BT,lake_rearing,ha,0,44621.44,-100
KOTL,BT,wetland_rearing,ha,0,1333.19,-100
KOTL,BT,rearing_stream,km,1188.58,1187.03,0.13
KOTL,BT,rearing_lake_centerline,km,0,0,NA
KOTL,BT,rearing_wetland_centerline,km,0,0,NA
KOTL,WCT,spawning,km,1128.44,1129.36,-0.08
KOTL,WCT,rearing,km,1486.42,1495.35,-0.6
KOTL,WCT,lake_rearing,ha,0,0,NA
KOTL,WCT,wetland_rearing,ha,0,899.27,-100
KOTL,WCT,rearing_stream,km,1139.18,1155.48,-1.41
KOTL,WCT,rearing_lake_centerline,km,0,0,NA
KOTL,WCT,rearing_wetland_centerline,km,0,0,NA
KOTR,BT,spawning,km,886.59,889.64,-0.34
KOTR,BT,rearing,km,1271.29,1300.08,-2.21
KOTR,BT,lake_rearing,ha,0,622.08,-100
KOTR,BT,wetland_rearing,ha,0,546.84,-100
KOTR,BT,rearing_stream,km,861.85,890.23,-3.19
KOTR,BT,rearing_lake_centerline,km,0,0,NA
KOTR,BT,rearing_wetland_centerline,km,0,0,NA
KOTR,WCT,spawning,km,962.5,965.53,-0.31
KOTR,WCT,rearing,km,1192.88,1212.66,-1.63
KOTR,WCT,lake_rearing,ha,0,0,NA
KOTR,WCT,wetland_rearing,ha,0,307.94,-100
KOTR,WCT,rearing_stream,km,768.64,788.27,-2.49
KOTR,WCT,rearing_lake_centerline,km,0,0,NA
KOTR,WCT,rearing_wetland_centerline,km,0,0,NA
KSHR,CH,spawning,km,283.32,282.67,0.23
KSHR,CH,rearing,km,328.41,326.83,0.48
KSHR,CH,lake_rearing,ha,0,0,NA
KSHR,CH,wetland_rearing,ha,0,0,NA
KSHR,CH,rearing_stream,km,145.61,145.27,0.23
KSHR,CH,rearing_lake_centerline,km,0,0,NA
KSHR,CH,rearing_wetland_centerline,km,0,0,NA
KSHR,CM,spawning,km,348.15,348.02,0.04
KSHR,CM,rearing,km,0,0,NA
KSHR,CM,lake_rearing,ha,0,0,NA
KSHR,CM,wetland_rearing,ha,0,0,NA
KSHR,CM,rearing_stream,km,0,0,NA
KSHR,CM,rearing_lake_centerline,km,0,0,NA
KSHR,CM,rearing_wetland_centerline,km,0,0,NA
KSHR,CO,spawning,km,328.33,328.19,0.04
KSHR,CO,rearing,km,349.77,348.14,0.47
KSHR,CO,lake_rearing,ha,0,0,NA
KSHR,CO,wetland_rearing,ha,0,325.11,-100
KSHR,CO,rearing_stream,km,166.97,166.58,0.23
KSHR,CO,rearing_lake_centerline,km,0,0,NA
KSHR,CO,rearing_wetland_centerline,km,0,0,NA
KSHR,PK,spawning,km,348.15,348.02,0.04
KSHR,PK,rearing,km,0,0,NA
KSHR,PK,lake_rearing,ha,0,0,NA
KSHR,PK,wetland_rearing,ha,0,0,NA
KSHR,PK,rearing_stream,km,0,0,NA
KSHR,PK,rearing_lake_centerline,km,0,0,NA
KSHR,PK,rearing_wetland_centerline,km,0,0,NA
KSHR,ST,spawning,km,311.93,311.28,0.21
KSHR,ST,rearing,km,447.99,446.64,0.3
KSHR,ST,lake_rearing,ha,0,0,NA
KSHR,ST,wetland_rearing,ha,0,151.25,-100
KSHR,ST,rearing_stream,km,250.44,250.57,-0.05
KSHR,ST,rearing_lake_centerline,km,0,0,NA
KSHR,ST,rearing_wetland_centerline,km,0,0,NA
KTSU,CH,spawning,km,142.01,141.42,0.42
KTSU,CH,rearing,km,351.7,353.63,-0.55
KTSU,CH,lake_rearing,ha,0,0,NA
KTSU,CH,wetland_rearing,ha,0,0,NA
KTSU,CH,rearing_stream,km,349.5,351.44,-0.55
KTSU,CH,rearing_lake_centerline,km,0,0,NA
KTSU,CH,rearing_wetland_centerline,km,0,0,NA
KTSU,CO,spawning,km,354.97,353.33,0.46
KTSU,CO,rearing,km,436.93,437.18,-0.06
KTSU,CO,lake_rearing,ha,0,0,NA
KTSU,CO,wetland_rearing,ha,0,57.71,-100
KTSU,CO,rearing_stream,km,434.73,434.94,-0.05
KTSU,CO,rearing_lake_centerline,km,0,0,NA
KTSU,CO,rearing_wetland_centerline,km,0,0,NA
KTSU,PK,spawning,km,347.54,345.74,0.52
KTSU,PK,rearing,km,0,0,NA
KTSU,PK,lake_rearing,ha,0,0,NA
KTSU,PK,wetland_rearing,ha,0,0,NA
KTSU,PK,rearing_stream,km,0,0,NA
KTSU,PK,rearing_lake_centerline,km,0,0,NA
KTSU,PK,rearing_wetland_centerline,km,0,0,NA
KTSU,SK,spawning,km,0,NA,NA
KTSU,SK,rearing,km,0,NA,NA
KTSU,SK,lake_rearing,ha,0,0,NA
KTSU,SK,wetland_rearing,ha,0,0,NA
KTSU,SK,rearing_stream,km,0,NA,NA
KTSU,SK,rearing_lake_centerline,km,0,NA,NA
KTSU,SK,rearing_wetland_centerline,km,0,NA,NA
KTSU,ST,spawning,km,149.14,148.55,0.4
KTSU,ST,rearing,km,410.72,412.57,-0.45
KTSU,ST,lake_rearing,ha,0,0,NA
KTSU,ST,wetland_rearing,ha,0,14.76,-100
KTSU,ST,rearing_stream,km,408.5,410.37,-0.46
KTSU,ST,rearing_lake_centerline,km,0,0,NA
KTSU,ST,rearing_wetland_centerline,km,0,0,NA
KUMR,CM,spawning,km,466.8,468.17,-0.29
KUMR,CM,rearing,km,0,0,NA
KUMR,CM,lake_rearing,ha,0,0,NA
KUMR,CM,wetland_rearing,ha,0,0,NA
KUMR,CM,rearing_stream,km,0,0,NA
KUMR,CM,rearing_lake_centerline,km,0,0,NA
KUMR,CM,rearing_wetland_centerline,km,0,0,NA
KUMR,CO,spawning,km,438.18,440.09,-0.43
KUMR,CO,rearing,km,480.72,483.48,-0.57
KUMR,CO,lake_rearing,ha,0,0,NA
KUMR,CO,wetland_rearing,ha,0,271.16,-100
KUMR,CO,rearing_stream,km,438.8,441.68,-0.65
KUMR,CO,rearing_lake_centerline,km,0,0,NA
KUMR,CO,rearing_wetland_centerline,km,0,0,NA
KUMR,PK,spawning,km,466.8,468.17,-0.29
KUMR,PK,rearing,km,0,0,NA
KUMR,PK,lake_rearing,ha,0,0,NA
KUMR,PK,wetland_rearing,ha,0,0,NA
KUMR,PK,rearing_stream,km,0,0,NA
KUMR,PK,rearing_lake_centerline,km,0,0,NA
KUMR,PK,rearing_wetland_centerline,km,0,0,NA
KUMR,SK,spawning,km,18.58,18.34,1.31
KUMR,SK,rearing,km,439.07,482.16,-8.94
KUMR,SK,lake_rearing,ha,5245.36,5245.36,0
KUMR,SK,wetland_rearing,ha,0,0,NA
KUMR,SK,rearing_stream,km,0,0,NA
KUMR,SK,rearing_lake_centerline,km,0,0,NA
KUMR,SK,rearing_wetland_centerline,km,0,0,NA
LARL,BT,spawning,km,550.1,549.28,0.15
LARL,BT,rearing,km,1024.94,1032.85,-0.77
LARL,BT,lake_rearing,ha,0,21192.77,-100
LARL,BT,wetland_rearing,ha,0,394.18,-100
LARL,BT,rearing_stream,km,623.35,631.28,-1.26
LARL,BT,rearing_lake_centerline,km,0,0,NA
LARL,BT,rearing_wetland_centerline,km,0,0,NA
LARL,WCT,spawning,km,550.99,550.22,0.14
LARL,WCT,rearing,km,682.5,689.15,-0.96
LARL,WCT,lake_rearing,ha,0,0,NA
LARL,WCT,wetland_rearing,ha,0,185.58,-100
LARL,WCT,rearing_stream,km,497.2,505.58,-1.66
LARL,WCT,rearing_lake_centerline,km,0,0,NA
LARL,WCT,rearing_wetland_centerline,km,0,0,NA
LBIR,BT,spawning,km,544.55,544.07,0.09
LBIR,BT,rearing,km,858.21,857.81,0.05
LBIR,BT,lake_rearing,ha,0,4148.34,-100
LBIR,BT,wetland_rearing,ha,0,1546.35,-100
LBIR,BT,rearing_stream,km,475.77,475.39,0.08
LBIR,BT,rearing_lake_centerline,km,0,0,NA
LBIR,BT,rearing_wetland_centerline,km,0,0,NA
LBIR,CH,spawning,km,396.25,396.25,0
LBIR,CH,rearing,km,468.69,465.67,0.65
LBIR,CH,lake_rearing,ha,0,0,NA
LBIR,CH,wetland_rearing,ha,0,0,NA
LBIR,CH,rearing_stream,km,165.37,165.33,0.02
LBIR,CH,rearing_lake_centerline,km,0,0,NA
LBIR,CH,rearing_wetland_centerline,km,0,0,NA
LBIR,CO,spawning,km,481.73,481.26,0.1
LBIR,CO,rearing,km,544.15,540.4,0.69
LBIR,CO,lake_rearing,ha,0,0,NA
LBIR,CO,wetland_rearing,ha,0,1442.43,-100
LBIR,CO,rearing_stream,km,240.84,240.05,0.33
LBIR,CO,rearing_lake_centerline,km,0,0,NA
LBIR,CO,rearing_wetland_centerline,km,0,0,NA
LBIR,ST,spawning,km,415.46,415.45,0
LBIR,ST,rearing,km,606.57,602.37,0.7
LBIR,ST,lake_rearing,ha,0,0,NA
LBIR,ST,wetland_rearing,ha,0,896.14,-100
LBIR,ST,rearing_stream,km,301.25,300.07,0.39
LBIR,ST,rearing_lake_centerline,km,0,0,NA
LBIR,ST,rearing_wetland_centerline,km,0,0,NA
LBTN,BT,spawning,km,2026.94,NA,NA
LBTN,BT,rearing,km,2189.51,NA,NA
LBTN,BT,lake_rearing,ha,0,0,NA
LBTN,BT,wetland_rearing,ha,0,0,NA
LBTN,BT,rearing_stream,km,1720.8,NA,NA
LBTN,BT,rearing_lake_centerline,km,0,NA,NA
LBTN,BT,rearing_wetland_centerline,km,0,NA,NA
LCHL,BT,spawning,km,896.14,892.7,0.39
LCHL,BT,rearing,km,1550.79,1564.57,-0.88
LCHL,BT,lake_rearing,ha,0,4533.74,-100
LCHL,BT,wetland_rearing,ha,0,4546.75,-100
LCHL,BT,rearing_stream,km,1165.24,1179.63,-1.22
LCHL,BT,rearing_lake_centerline,km,0,0,NA
LCHL,BT,rearing_wetland_centerline,km,0,0,NA
LCHL,CH,spawning,km,464.81,463.87,0.2
LCHL,CH,rearing,km,826.81,829.82,-0.36
LCHL,CH,lake_rearing,ha,0,0,NA
LCHL,CH,wetland_rearing,ha,0,0,NA
LCHL,CH,rearing_stream,km,588.97,593.68,-0.79
LCHL,CH,rearing_lake_centerline,km,0,0,NA
LCHL,CH,rearing_wetland_centerline,km,0,0,NA
LCHL,CO,spawning,km,829.72,825.09,0.56
LCHL,CO,rearing,km,1286.22,1282.38,0.3
LCHL,CO,lake_rearing,ha,0,0,NA
LCHL,CO,wetland_rearing,ha,0,4832.17,-100
LCHL,CO,rearing_stream,km,1048.38,1046.24,0.2
LCHL,CO,rearing_lake_centerline,km,0,0,NA
LCHL,CO,rearing_wetland_centerline,km,0,0,NA
LCHR,BT,spawning,km,638.45,638.36,0.01
LCHR,BT,rearing,km,1410.8,1408.36,0.17
LCHR,BT,lake_rearing,ha,0,5545.44,-100
LCHR,BT,wetland_rearing,ha,0,8524.39,-100
LCHR,BT,rearing_stream,km,1063.01,1063.01,0
LCHR,BT,rearing_lake_centerline,km,0,0,NA
LCHR,BT,rearing_wetland_centerline,km,0,0,NA
LCHR,CH,spawning,km,306.55,306.55,0
LCHR,CH,rearing,km,403.81,401.61,0.55
LCHR,CH,lake_rearing,ha,0,0,NA
LCHR,CH,wetland_rearing,ha,0,0,NA
LCHR,CH,rearing_stream,km,245.49,246.19,-0.28
LCHR,CH,rearing_lake_centerline,km,0,0,NA
LCHR,CH,rearing_wetland_centerline,km,0,0,NA
LCHR,ST,spawning,km,306.61,306.61,0
LCHR,ST,rearing,km,520.6,517.66,0.57
LCHR,ST,lake_rearing,ha,0,0,NA
LCHR,ST,wetland_rearing,ha,0,2673.77,-100
LCHR,ST,rearing_stream,km,362.18,362.18,0
LCHR,ST,rearing_lake_centerline,km,0,0,NA
LCHR,ST,rearing_wetland_centerline,km,0,0,NA
LDEN,BT,spawning,km,484.75,484.76,-0
LDEN,BT,rearing,km,793.58,793.46,0.02
LDEN,BT,lake_rearing,ha,0,1432.15,-100
LDEN,BT,wetland_rearing,ha,0,2013.75,-100
LDEN,BT,rearing_stream,km,534.37,534.37,0
LDEN,BT,rearing_lake_centerline,km,0,0,NA
LDEN,BT,rearing_wetland_centerline,km,0,0,NA
LDEN,CH,spawning,km,288.73,288.68,0.02
LDEN,CH,rearing,km,362.21,362.98,-0.21
LDEN,CH,lake_rearing,ha,0,0,NA
LDEN,CH,wetland_rearing,ha,0,0,NA
LDEN,CH,rearing_stream,km,152.98,154.88,-1.23
LDEN,CH,rearing_lake_centerline,km,0,0,NA
LDEN,CH,rearing_wetland_centerline,km,0,0,NA
LDEN,CO,spawning,km,352.1,352.1,0
LDEN,CO,rearing,km,465.21,463.13,0.45
LDEN,CO,lake_rearing,ha,0,0,NA
LDEN,CO,wetland_rearing,ha,0,2007.01,-100
LDEN,CO,rearing_stream,km,255.97,255.03,0.37
LDEN,CO,rearing_lake_centerline,km,0,0,NA
LDEN,CO,rearing_wetland_centerline,km,0,0,NA
LDEN,SK,spawning,km,0,NA,NA
LDEN,SK,rearing,km,0,NA,NA
LDEN,SK,lake_rearing,ha,0,0,NA
LDEN,SK,wetland_rearing,ha,0,0,NA
LDEN,SK,rearing_stream,km,0,NA,NA
LDEN,SK,rearing_lake_centerline,km,0,NA,NA
LDEN,SK,rearing_wetland_centerline,km,0,NA,NA
LDEN,ST,spawning,km,343.06,343.02,0.01
LDEN,ST,rearing,km,542.71,541.51,0.22
LDEN,ST,lake_rearing,ha,0,0,NA
LDEN,ST,wetland_rearing,ha,0,581.67,-100
LDEN,ST,rearing_stream,km,327.21,327.19,0.01
LDEN,ST,rearing_lake_centerline,km,0,0,NA
LDEN,ST,rearing_wetland_centerline,km,0,0,NA
LFRA,BT,spawning,km,1276.84,1275.6,0.1
LFRA,BT,rearing,km,1790.68,1800.4,-0.54
LFRA,BT,lake_rearing,ha,0,15169.62,-100
LFRA,BT,wetland_rearing,ha,0,3387.78,-100
LFRA,BT,rearing_stream,km,1092.78,1103.05,-0.93
LFRA,BT,rearing_lake_centerline,km,0,0,NA
LFRA,BT,rearing_wetland_centerline,km,0,0,NA
LFRA,CH,spawning,km,818.68,818.01,0.08
LFRA,CH,rearing,km,1175.57,1176.05,-0.04
LFRA,CH,lake_rearing,ha,0,0,NA
LFRA,CH,wetland_rearing,ha,0,0,NA
LFRA,CH,rearing_stream,km,742.74,745.81,-0.41
LFRA,CH,rearing_lake_centerline,km,0,0,NA
LFRA,CH,rearing_wetland_centerline,km,0,0,NA
LFRA,CM,spawning,km,1145.3,1147.72,-0.21
LFRA,CM,rearing,km,0,0,NA
LFRA,CM,lake_rearing,ha,0,0,NA
LFRA,CM,wetland_rearing,ha,0,0,NA
LFRA,CM,rearing_stream,km,0,0,NA
LFRA,CM,rearing_lake_centerline,km,0,0,NA
LFRA,CM,rearing_wetland_centerline,km,0,0,NA
LFRA,CO,spawning,km,1157.18,1152.04,0.45
LFRA,CO,rearing,km,1281,1283.17,-0.17
LFRA,CO,lake_rearing,ha,0,0,NA
LFRA,CO,wetland_rearing,ha,0,3345.06,-100
LFRA,CO,rearing_stream,km,848.18,851.94,-0.44
LFRA,CO,rearing_lake_centerline,km,0,0,NA
LFRA,CO,rearing_wetland_centerline,km,0,0,NA
LFRA,PK,spawning,km,1145.3,1147.72,-0.21
LFRA,PK,rearing,km,0,0,NA
LFRA,PK,lake_rearing,ha,0,0,NA
LFRA,PK,wetland_rearing,ha,0,0,NA
LFRA,PK,rearing_stream,km,0,0,NA
LFRA,PK,rearing_lake_centerline,km,0,0,NA
LFRA,PK,rearing_wetland_centerline,km,0,0,NA
LFRA,SK,spawning,km,83.07,82.88,0.23
LFRA,SK,rearing,km,311.08,311.08,0
LFRA,SK,lake_rearing,ha,12737.74,12737.74,0
LFRA,SK,wetland_rearing,ha,0,0,NA
LFRA,SK,rearing_stream,km,0,0,NA
LFRA,SK,rearing_lake_centerline,km,0,0,NA
LFRA,SK,rearing_wetland_centerline,km,0,0,NA
LFRA,ST,spawning,km,826.23,825.7,0.06
LFRA,ST,rearing,km,1289.96,1292.87,-0.23
LFRA,ST,lake_rearing,ha,0,0,NA
LFRA,ST,wetland_rearing,ha,0,2496.48,-100
LFRA,ST,rearing_stream,km,850.72,855.85,-0.6
LFRA,ST,rearing_lake_centerline,km,0,0,NA
LFRA,ST,rearing_wetland_centerline,km,0,0,NA
LHAF,BT,spawning,km,1874.21,NA,NA
LHAF,BT,rearing,km,2631.95,NA,NA
LHAF,BT,lake_rearing,ha,0,0,NA
LHAF,BT,wetland_rearing,ha,0,0,NA
LHAF,BT,rearing_stream,km,2052.09,NA,NA
LHAF,BT,rearing_lake_centerline,km,0,NA,NA
LHAF,BT,rearing_wetland_centerline,km,0,NA,NA
LIAR,BT,spawning,km,1772.15,NA,NA
LIAR,BT,rearing,km,2898.86,NA,NA
LIAR,BT,lake_rearing,ha,0,0,NA
LIAR,BT,wetland_rearing,ha,0,0,NA
LIAR,BT,rearing_stream,km,2296.19,NA,NA
LIAR,BT,rearing_lake_centerline,km,0,NA,NA
LIAR,BT,rearing_wetland_centerline,km,0,NA,NA
