"wsg","species","habitat_type","unit","link_value","ref_value","diff_pct","taxonomy_id","class","mechanism","status","refs"
"COTR","BT","wetland_rearing","ha",0,5714.09,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"COTR","BT","rearing_stream","km",1910.18,1920.18,-0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"COTR","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COTR","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COTR","CH","spawning","km",694.8,693.15,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"COTR","CH","rearing","km",1033.8,1027.58,0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"COTR","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"COTR","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"COTR","CH","rearing_stream","km",734.36,734.36,0,,"WITHIN_TOLERANCE",,"CLOSED",
"COTR","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COTR","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COTR","CO","spawning","km",1084.29,1082.36,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"COTR","CO","rearing","km",1500.42,1484.24,1.1,,"WITHIN_TOLERANCE",,"CLOSED",
"COTR","CO","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"COTR","CO","wetland_rearing","ha",0,5330,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"COTR","CO","rearing_stream","km",1200.98,1191.02,0.8,,"WITHIN_TOLERANCE",,"CLOSED",
"COTR","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COTR","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COTR","PK","spawning","km",1088.03,1084.8,0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"COTR","PK","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"COTR","PK","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"COTR","PK","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"COTR","PK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"COTR","PK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COTR","PK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CRKD","BT","spawning","km",695.63,689.78,0.8,,"WITHIN_TOLERANCE",,"CLOSED",
"CRKD","BT","rearing","km",1448.55,1456.49,-0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"CRKD","BT","lake_rearing","ha",0,5689.8,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"CRKD","BT","wetland_rearing","ha",0,6843.54,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"CRKD","BT","rearing_stream","km",1168.52,1175.69,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"CRKD","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CRKD","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"ELKR","BT","spawning","km",1523.58,1497.68,1.7,,"WITHIN_TOLERANCE",,"CLOSED",
"ELKR","BT","rearing","km",2083.77,2104.67,-1,,"WITHIN_TOLERANCE",,"CLOSED",
"ELKR","BT","lake_rearing","ha",0,598.1,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"ELKR","BT","wetland_rearing","ha",0,978.43,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"ELKR","BT","rearing_stream","km",1558.44,1579.1,-1.3,,"WITHIN_TOLERANCE",,"CLOSED",
"ELKR","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"ELKR","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"ELKR","WCT","spawning","km",1564.19,1538.22,1.7,,"WITHIN_TOLERANCE",,"CLOSED",
"ELKR","WCT","rearing","km",1884.79,1889.65,-0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"ELKR","WCT","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"ELKR","WCT","wetland_rearing","ha",0,600.27,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"ELKR","WCT","rearing_stream","km",1376.23,1384.4,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"ELKR","WCT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"ELKR","WCT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FIRE","BT","spawning","km",1012.26,1003.65,0.9,,"WITHIN_TOLERANCE",,"CLOSED",
"FIRE","BT","rearing","km",2016.75,2032.84,-0.8,,"WITHIN_TOLERANCE",,"CLOSED",
"FIRE","BT","lake_rearing","ha",0,11459.9,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"FIRE","BT","wetland_rearing","ha",0,5040.64,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"FIRE","BT","rearing_stream","km",1561.8,1578.06,-1,,"WITHIN_TOLERANCE",,"CLOSED",
"FIRE","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FIRE","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","BT","spawning","km",685.75,686.64,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","BT","rearing","km",942.72,943.55,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","BT","lake_rearing","ha",0,811.19,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"FRCN","BT","wetland_rearing","ha",0,248.9,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"FRCN","BT","rearing_stream","km",622.51,623.34,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","CH","spawning","km",428.54,428.81,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","CH","rearing","km",473.51,471.66,0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"FRCN","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"FRCN","CH","rearing_stream","km",231.97,232.9,-0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","CM","spawning","km",494.11,495.03,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","CM","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","CM","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"FRCN","CM","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"FRCN","CM","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","CM","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","CM","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","CO","spawning","km",476.09,476.83,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","CO","rearing","km",487.78,485.94,0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","CO","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"FRCN","CO","wetland_rearing","ha",0,173.98,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"FRCN","CO","rearing_stream","km",246.24,247.18,-0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","PK","spawning","km",494.11,495.03,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","PK","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","PK","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"FRCN","PK","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"FRCN","PK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","PK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","PK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","SK","spawning","km",0,,,,"NOT_APPLICABLE",,,
"FRCN","SK","rearing","km",0,,,,"NOT_APPLICABLE",,,
"FRCN","SK","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"FRCN","SK","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"FRCN","SK","rearing_stream","km",0,,,,"NOT_APPLICABLE",,,
"FRCN","SK","rearing_lake_centerline","km",0,,,,"NOT_APPLICABLE",,,
"FRCN","SK","rearing_wetland_centerline","km",0,,,,"NOT_APPLICABLE",,,
"FRCN","ST","spawning","km",481.38,481.68,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","ST","rearing","km",637.81,636.67,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","ST","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"FRCN","ST","wetland_rearing","ha",0,85.22,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"FRCN","ST","rearing_stream","km",380.28,382.01,-0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"FRCN","ST","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FRCN","ST","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","CH","spawning","km",1541.47,1527.91,0.9,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","CH","rearing","km",2670.28,2672.57,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"GRAI","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"GRAI","CH","rearing_stream","km",2493.94,2496.66,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","CM","spawning","km",2634.33,2626.17,0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","CM","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","CM","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"GRAI","CM","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"GRAI","CM","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","CM","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","CM","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","CO","spawning","km",2611.07,2600.47,0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","CO","rearing","km",3007.95,3005.43,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","CO","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"GRAI","CO","wetland_rearing","ha",0,19912.18,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"GRAI","CO","rearing_stream","km",2831.6,2829.52,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","PK","spawning","km",2634.33,2626.17,0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","PK","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","PK","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"GRAI","PK","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"GRAI","PK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","PK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","PK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","SK","spawning","km",67.9,67.88,0,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","SK","rearing","km",123.14,123.14,0,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","SK","lake_rearing","ha",4342.21,4342.21,0,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","SK","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"GRAI","SK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","SK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","SK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","ST","spawning","km",1557.68,1543.99,0.9,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","ST","rearing","km",3062.93,3064.97,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","ST","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"GRAI","ST","wetland_rearing","ha",0,5718.94,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"GRAI","ST","rearing_stream","km",2886.07,2888.54,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"GRAI","ST","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GRAI","ST","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","BT","spawning","km",843.25,848.68,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","BT","rearing","km",1206.58,1222.61,-1.3,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","BT","lake_rearing","ha",0,5900.86,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"HOMA","BT","wetland_rearing","ha",0,1667.94,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"HOMA","BT","rearing_stream","km",604.95,620.43,-2.5,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
"HOMA","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CH","spawning","km",627.54,629.79,-0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","CH","rearing","km",734.44,737.31,-0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CH","rearing_stream","km",300.87,307.77,-2.2,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
"HOMA","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CM","spawning","km",775.09,784.33,-1.2,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","CM","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CM","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"HOMA","CM","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"HOMA","CM","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CM","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CM","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CO","spawning","km",733.38,737.8,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","CO","rearing","km",798.55,802.64,-0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","CO","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CO","wetland_rearing","ha",0,1675.25,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"HOMA","CO","rearing_stream","km",364.98,373.1,-2.2,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
"HOMA","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","ST","spawning","km",670.29,672.58,-0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","ST","rearing","km",921.39,936.73,-1.6,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","ST","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"HOMA","ST","wetland_rearing","ha",0,1376.63,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"HOMA","ST","rearing_stream","km",450.5,471.02,-4.4,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
"HOMA","ST","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","ST","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"JENR","CH","spawning","km",330.69,330.69,0,,"WITHIN_TOLERANCE",,"CLOSED",
"JENR","CH","rearing","km",532,529.5,0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"JENR","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"JENR","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"JENR","CH","rearing_stream","km",412.5,410.94,0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"JENR","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"JENR","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","CH","spawning","km",205.93,206.06,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"KHTZ","CH","rearing","km",232.64,234.33,-0.7,,"WITHIN_TOLERANCE",,"CLOSED",
"KHTZ","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","CH","rearing_stream","km",131.91,133.77,-1.4,,"WITHIN_TOLERANCE",,"CLOSED",
"KHTZ","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","CM","spawning","km",245.74,247.34,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"KHTZ","CM","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","CM","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KHTZ","CM","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KHTZ","CM","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","CM","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","CM","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","CO","spawning","km",234.85,236.74,-0.8,,"WITHIN_TOLERANCE",,"CLOSED",
"KHTZ","CO","rearing","km",252.24,253.32,-0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"KHTZ","CO","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","CO","wetland_rearing","ha",0,290.61,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"KHTZ","CO","rearing_stream","km",151.49,152.66,-0.8,,"WITHIN_TOLERANCE",,"CLOSED",
"KHTZ","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","PK","spawning","km",245.74,247.34,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"KHTZ","PK","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","PK","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KHTZ","PK","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KHTZ","PK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","PK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","PK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","SK","spawning","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","SK","rearing","km",0,15.78,-100,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
"KHTZ","SK","lake_rearing","ha",278.78,278.78,0,,"WITHIN_TOLERANCE",,"CLOSED",
"KHTZ","SK","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","SK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","SK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","SK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","ST","spawning","km",235.92,236.15,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"KHTZ","ST","rearing","km",311.2,315.61,-1.4,,"WITHIN_TOLERANCE",,"CLOSED",
"KHTZ","ST","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","ST","wetland_rearing","ha",0,168.46,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"KHTZ","ST","rearing_stream","km",196.91,201.52,-2.3,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
"KHTZ","ST","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KHTZ","ST","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KLIN","BT","spawning","km",851.65,851.98,0,,"WITHIN_TOLERANCE",,"CLOSED",
"KLIN","BT","rearing","km",1373.94,1382.32,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"KLIN","BT","lake_rearing","ha",0,3356.36,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"KLIN","BT","wetland_rearing","ha",0,2948.87,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"KLIN","BT","rearing_stream","km",852.63,860.71,-0.9,,"WITHIN_TOLERANCE",,"CLOSED",
"KLIN","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KLIN","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KLIN","CH","spawning","km",398.41,398.61,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"KLIN","CH","rearing","km",459.77,457.29,0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"KLIN","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KLIN","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KLIN","CH","rearing_stream","km",153.91,154.03,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"KLIN","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KLIN","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KLIN","CM","spawning","km",469.19,469.77,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"KLIN","CM","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"KLIN","CM","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KLIN","CM","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KLIN","CM","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"KLIN","CM","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
